2018-08-13 22:29:36,VR2W-129794,A69-1602-29792,,,,,SBI_7
2018-08-13 22:29:44,VR2W-129794,A69-1602-29792,,,,,SBI_7
2018-08-13 22:29:51,VR2W-129794,A69-1602-29792,,,,,SBI_7
2018-08-13 22:44:43,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:44:50,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:44:58,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:45:13,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:45:29,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:45:37,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:45:44,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:45:52,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:46:00,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:46:07,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:46:15,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:46:23,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:46:31,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:46:38,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:46:46,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:46:54,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:49:59,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:57:58,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:58:22,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 22:58:29,VR2W-133755,A69-1602-29792,,,,,SBI_8
2018-08-13 23:17:03,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:17:18,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:17:34,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:17:49,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:18:05,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:18:12,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:18:20,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:18:28,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:18:35,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:18:43,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:18:59,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:19:06,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:19:14,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:19:22,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:19:30,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:19:37,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:19:45,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:19:53,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:20:00,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:20:08,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:20:16,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:20:24,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:20:31,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:20:39,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:20:47,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:33:47,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:33:55,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:34:03,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:34:11,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:34:18,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:34:26,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:34:34,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:34:41,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:34:49,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:34:57,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:35:05,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:35:12,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:35:20,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:35:28,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:35:35,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:35:43,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:35:51,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:35:59,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:36:06,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:36:14,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:36:22,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:36:30,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-13 23:37:08,VR2W-133756,A69-1602-29792,,,,,SBI_9
2018-08-14 00:33:36,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 00:35:35,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 00:38:27,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 03:12:58,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 03:40:06,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 03:47:33,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 03:52:10,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 03:55:30,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 04:14:59,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 04:16:33,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 04:45:31,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 06:00:31,VR2W-133753,A69-1602-9712,,,,,SBI_10
2018-08-14 07:28:28,VR2W-133756,A69-1602-9718,,,,,SBI_9
2018-08-14 07:34:18,VR2W-133756,A69-1602-9718,,,,,SBI_9
2018-08-14 11:07:15,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 11:09:03,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 11:11:35,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 11:19:14,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 14:47:25,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:47:33,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:47:56,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:48:04,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:48:11,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:48:19,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:48:27,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:57:59,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:58:06,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:58:37,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:59:08,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 14:59:24,VR2W-123465,A69-1602-29792,,,,,SBI_5,+33.8958,-120.12787
2018-08-14 15:19:49,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:20:43,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:21:22,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:21:30,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:22:08,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:22:16,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:22:47,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:22:55,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:23:18,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:24:12,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:24:43,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:24:51,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:24:58,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:25:14,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:25:22,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:25:52,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:26:00,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:36:11,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:36:18,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:36:26,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:36:34,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:36:57,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:38:06,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 15:38:14,VR2W-133757,A69-1602-29792,,,,,SBI_6
2018-08-14 16:11:55,VR2W-133756,A69-1602-9716,,,,,SBI_9
2018-08-14 16:35:33,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 16:39:56,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 16:42:01,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 16:43:08,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 16:44:17,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 16:44:36,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 16:45:34,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 16:46:30,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 16:47:03,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 16:48:37,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:48:59,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 16:49:08,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:49:13,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 16:49:16,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:49:24,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:49:32,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:49:47,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:50:02,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:50:10,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:50:18,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:50:26,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:50:33,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:50:57,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:51:04,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:51:12,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:51:20,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:51:27,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:51:35,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 16:51:35,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:51:43,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:51:51,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 16:55:33,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 18:05:04,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 18:05:10,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 18:12:51,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 18:12:59,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 18:13:07,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 18:13:15,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 18:13:15,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 18:13:38,VR2W-132477,A69-1602-29792,,,,,SBI_3,+33.96657,-119.85468
2018-08-14 18:28:23,VR2W-110864,A69-1602-29792,,,,,SBI_2,+34.01592,-120.33106
2018-08-14 18:29:48,VR2W-110864,A69-1602-29792,,,,,SBI_2,+34.01592,-120.33106
2018-08-14 18:29:56,VR2W-110864,A69-1602-29792,,,,,SBI_2,+34.01592,-120.33106
2018-08-14 18:30:04,VR2W-110864,A69-1602-29792,,,,,SBI_2,+34.01592,-120.33106
2018-08-14 20:31:54,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 20:33:25,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 20:35:24,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 20:38:18,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 20:41:01,VR2W-133755,A69-1602-9718,,,,,SBI_8
2018-08-14 22:01:59,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:03:25,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:05:12,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:07:43,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:09:42,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:12:37,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:15:22,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:17:49,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:19:39,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:22:17,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:25:48,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:38:35,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:40:31,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:45:47,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:47:43,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:50:32,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:53:06,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:55:11,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:56:18,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:57:29,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 22:58:47,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-14 23:02:19,VR2W-133753,A69-1602-9716,,,,,SBI_10
2018-08-15 03:55:48,VR2W-133756,A69-1602-9712,,,,,SB-10,+33.48488,-119.02312
2018-08-15 03:59:14,VR2W-133756,A69-1602-9712,,,,,SB-10,+33.48488,-119.02312
2018-08-15 04:00:33,VR2W-133756,A69-1602-9712,,,,,SB-10,+33.48488,-119.02312
2018-08-15 04:02:08,VR2W-133756,A69-1602-9712,,,,,SB-10,+33.48488,-119.02312
2018-08-15 04:22:27,VR2W-133756,A69-1602-9712,,,,,SB-10,+33.48488,-119.02312
2018-08-15 04:24:08,VR2W-133756,A69-1602-9712,,,,,SB-10,+33.48488,-119.02312
2018-08-15 07:02:29,VR2W-133756,A69-1602-9712,,,,,SB-10,+33.48488,-119.02312
2018-08-15 12:41:10,VR2W-133756,A69-1602-9716,,,,,SB-10,+33.48488,-119.02312
2018-08-15 19:50:36,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 19:52:07,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 19:54:06,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:02:06,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:06:08,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:09:52,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:11:04,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:13:57,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:17:07,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:20:40,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:22:09,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:24:02,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:26:45,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:30:49,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:33:07,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:34:41,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:36:45,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:39:47,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:42:49,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:48:46,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:51:35,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 20:54:11,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-15 21:09:17,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-16 01:51:43,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-16 01:54:34,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-16 01:57:13,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-16 02:06:21,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-16 02:08:25,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-16 02:11:27,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-16 02:45:08,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-17 17:19:32,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-08-17 17:20:46,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-08-17 17:22:11,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-08-17 17:23:57,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-08-17 17:38:54,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-08-17 17:40:55,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-08-17 17:43:51,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-08-17 17:46:44,VR2W-133753,A69-1602-9712,,,,,SB-1,+33.48818,-119.02398
2018-08-26 15:15:05,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-28 12:43:33,VR2W-133753,A69-1602-9716,,,,,SB-1,+33.48818,-119.02398
2018-08-29 19:11:04,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-29 19:13:01,VR2W-133753,A69-1602-9718,,,,,SB-1,+33.48818,-119.02398
2018-08-29 20:18:07,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:19:29,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
2018-08-29 20:21:09,VR2W-129793,A69-1602-9718,,,,,SB-2,+33.4906,-119.03185
